"supplier_name","address","phone"
"河北恒远环球管道集团               ","中国 河北 盐山县 盐山县正港路马村段","86-0317-6193189"
"河北海浩集团华电高压管件有限公司         ","中国 河北 孟村回族自治县 河北孟村县城北董林工业区","86 0317 6899956"
"河北鑫源泰钢管集团有限公司            ","中国 河北 沧州市 沧州市经济技术开发区金光大街7号","86 0317 2157608"
"河北鑫源泰钢管集团有限公司.           ","中国 河北 沧州市 京沪高速河北沧州北口东500米","86 317 13373078"
"河北鑫源泰钢管集团有限公司供销公司        ","中国 河北 沧州市 沧州市经济技术开发区金光大街7","86-317-2157608 "
"河北省鑫源泰钢管集团有限公司           ","中国 河北 沧州市 河北省沧州市经济技术开发区金光大街7号","86-0317-8589890"
"河北鑫源泰钢管集团有限公司销售处         ","中国 河北 沧州市 沧州市经济技术开发区金光大街7号","86-0317-3093316"
"沧州市鑫源泰钢管集团有限公司           ","中国 河北 沧州市 开发区金光大街7号","86-317-13703178"
"河北鑫源泰钢管集团有限公司销售公司        ","中国 河北 沧州市 沧州开发区","86-0317-3093316"
"河北鑫源泰钢管集团有限公司销售部         ","中国 河北 沧州市 河北省沧州经济技术开发区金光大街７号","86-0317-3091758"
"河北鑫源泰钢管集团有限公司-销售处        ","中国 河北 沧州市 沧州市经济技术开发区金光大街7号","86-0317-3093316"
"河北鑫源泰钢管集团力通联无缝钢管有限公司     ","中国 河北 沧州市 河北京沪高速沧州北口东600米","86-0317-2157868"
"河北鑫源泰钢管集团公司（国际贸易部1）      ","中国 河北 霸州市 沧洲经济技术开发区","86-317-2157608 "
"河北鑫源泰钢管集团有限公司国际业务部       ","中国 河北 沧州市 河北沧州市经济技术开发区金光大街7号","86-317-2157608 "
"河北鑫源泰钢管集团公司              ","中国 河北 沧州市 河北省沧州开发区","86-0317-3091758"
"鑫源泰集团河北力通联无缝钢管有限公司       ","中国 河北 沧州市 开发区","86 317 13373078"
"鑫源泰钢管集团                  ","中国 河北 沧州市 金光大街7号","86-0317-1366317"
"河北海浩高压法兰管件集团             ","中国 河北 孟村回族自治县 城北工业区河北海浩高压法兰管件集团有限公司","86-0317-6766887"
"河北海浩高压法兰管件集团有限公司         ","中国 河北 孟村回族自治县 河北省孟村县城北工业区","86 0317 6886770"
"河北日报报业集团《糖烟酒周刊》杂志社       ","中国 河北 石家庄市 建设南大街21号","86-0311-8605759"
"天津金鸽集团                   ","中国 河北 平乡县 县城育才路","86-0319-7836355"
"河北六隆硬质合金集团有限公司           ","中国 河北 邢台市 运河大街52号","86-0319-8090918"
"河北金马矿山机械集团公司             ","中国 河北 唐山市 河北省遵化市东新庄","86 0315 6999117"
"河北圣天集团无缝钢管有限公司           ","中国 河北 孟村回族自治县 河北沧州","86 0317 6886116"
"河北圣天集团无缝钢管有限公司国际贸易       ","中国 河北 孟村回族自治县 河北省沧州市孟村县辛店镇沧盐路","86-0317-6886816"
"圣天集团无缝钢管有限公司             ","中国 河北 孟村回族自治县 河北省沧州市辛店镇","86-0317-7654321"
"河北圣天集团无缝钢管有限公司销售部樊希岭     ","中国 河北 孟村回族自治县 河北省沧州市孟村县辛店工业区","86-0317-6886781"
"河北圣天集团无缝钢管有限公司（一）        ","中国 河北 孟村回族自治县 沧州市 孟村县 辛店镇","86 0317 1378580"
"河北圣天集团无缝钢管有限公司国际业务       ","中国 河北 孟村回族自治县 辛店镇开发区","86-0317-6813780"
"河北圣天集团无缝钢管有限公司销售部        ","中国 河北 孟村回族自治县 沧州市南北大街68号","86-0317-2069043"
"河北海浩高压法兰管件集团腾达管件有限公司     ","中国 河北 孟村回族自治县 孟村回族自治县孟村工业区","86 0317 6868381"
"河北海浩高压法兰管件集团新星管件有限公司     ","中国 河北 孟村回族自治县 辛店开发区18号","86-0317-6811791"
"石家庄一龙集团                  ","中国 河北 晋州市 晋州","86-0311-8435527"
"石家庄嘉隆集团                  ","中国 河北 晋州市 河北石家庄晋州","86-0311-1383310"
"""中国船舶重工集团第七一八研究所空气净化工程部"" ","中国 河北 邯郸市丛台区 河北省邯郸市展览路17号","86 310 7189905 "
"范氏（集团）有限公司               ","中国 河北 雄县 河北省雄县葛各庄","86-0312-5769776"
"河北地矿建设工程集团衡水公司           ","中国 河北 衡水市 衡水市红旗大街808号","86-0318-2186968"
"唐山市宏文实业集团有限公司            ","中国 河北 唐山市 古冶区京华道北","86-0315-3533755"
"香港金浪莎实业集团有限公司　河北办事处      ","中国 河北 石家庄市 金谈固","86-00852-258121"
"河北冀凯集团富世华冀凯金刚石工具有限公司     ","中国 河北 藁城市 良村开发区创业路19号","86-0311-8309012"
"河北一六八服饰集团                ","中国 河北 石家庄市新华区 新华路91号 金亿城 4楼","86 0311 6658733"
"河北一六八集团服饰有限公司            ","中国 河北 石家庄市新华区 新华路91号 金亿城 4楼","86 0311 6658733"
"东华蓬布集团                   ","中国 河北 石家庄市 体育大街南二环交叉口","86-311-85877098"
"石家庄市鹏辉集团                 ","中国 河北 石家庄市 石家庄市和平东路260号","86-0311-8669942"
"河北浩东实业集团有限公司             ","中国 河北 唐山市 唐山新天地购物乐园","86 0315 2812273"
"诺华集团秦皇岛神州机械设备有限公司        ","中国 河北 秦皇岛市 开发区峨眉山北路5号","86 0335 5381718"
"香港百洋医药集团有限公司             ","中国 河北 石家庄市 和平东路280号","86-0311-8728622"
"中国英雄集团                   ","中国 河北 新河县 富强街富强小区","86 0319 4766168"
"沧州渤海工业集团                 ","中国 河北 南皮县 河北省沧州市解放路商务会馆销售处","086-0317-215329"
"法爹利酒业集团有限公司              ","中国 河北 昌黎县 葡萄沟","86-0335-8693855"
"河北西曼实业集团有限公司             ","中国 河北 辛集市 辛集皮革商城西曼大厦","86 311 83219999"
"衡水科瑞迪纸业集团                ","中国 河北 衡水市 河北衡水高新技术开发区人民路2688号","86-0318-7805018"
"河北中美焊材（集团）有限责任公司         ","中国 河北 南宫市 南宫市经济开发区666号","86 0319 5398351"
"广峰精工实业集团                 ","中国 河北 广宗县 NO.001 of gaojiazhuang industr","86-0319-7265599"
"唐山市亿达利陶瓷集团有限公司           ","中国 河北 唐山市 唐山市路北区缸窑路５４号","86-0315-3891913"
"河北华美化工建材集团有限公司           ","中国 河北 大城县 留各庄镇","86 0316 5798888"
"河北华美化工建材集团有限公司 业务部       ","中国 河北 大城县 河北省廊坊市大城县留各庄开发区","86-0316-5958222"
"华美集团(蓝星化工有限公司)           ","中国 河北 大城县 留各庄工业开发区","86-0316-1590316"
"河北华美化工建材集团有限公司销售处        ","中国 河北 大城县 留各庄工业区","86-0316-5950158"
"河北华美化工建材集团有限公司北京办事处      ","中国 河北 大城县 北京市旧宫镇","86-010-51078477"
"河北华美化工建材集团有限公司 销售部       ","中国 河北 大城县 河北省大城县留各庄镇","86-0316-5569081"
"维情国际连锁集团河北分公司            ","中国 河北 保定市 保定市高开区","86-021-15901853"
"河北创业集团非凡创意雕塑艺术有限公司       ","中国 河北 沧州市 河北省沧州市运河区针织一厂院内","86-0317-2090505"
"孟石集团                     ","中国 河北 石家庄市 石家庄市中山路","86-0311-8505822"
"邢台欧耐特自行车集团               ","中国 河北 平乡县 河古庙零件城东区015号","86 0319 7883792"
"河北金威集团公司                 ","中国 河北 大城县 大城县留各庄镇","86-0316-5788188"
"中国新时代健康产业集团——衡水松花粉专营店    ","中国 河北 衡水市 榕华北大街","86-0318-6691086"
"河北大力实业集团有限公司天津办事处        ","中国 河北 广宗县 河北省邢台市广宗县大三周工业区","86-22-26789098 "
"河北大力实业集团有限公司销售部          ","中国 河北 广宗县 河北省广宗县大三州工业区","86-319-7261902 "
"河北大力实业集团                 ","中国 河北 广宗县 河北省广宗县大三洲工业区８号","86-0319-7261988"
"河北华美集团廊坊电力树脂有限公司         ","中国 河北 大城县 大城县留各庄镇","86-0316-5788688"
"高时集团、承德中磊石材有限公司          ","中国 河北 承德县 下坂城环城东路、承德中磊石材有限公司","86-0314-3199944"
"河北可耐特集团                  ","中国 河北 冀州市 金鸡大街124号","86-0318-8613939"
"泊头除尘驻天铁集团制作厂             ","中国 河北 涉县 河北涉县天铁集团天利煤化厂内","86-0310-3985758"
"天地集团                     ","中国 河北 保定市 建华大街","86 0312 7574566"
"中国龙山石材集团                 ","中国 河北 易县 中国河北保定市易县城南石材工业园区","86-0312-8806066"
"龙山集团                     ","中国 河北 保定市 中国河北保定市","86-0312-8806066"
"河北华进集团                   ","中国 河北 石家庄市 石家庄地区","86-0311-8231025"
"谷氏集团                     ","中国 河北 邢台市 中兴路东大街","86-0319-3187639"
"石家庄常山纺织集团一印实业有限公司        ","中国 河北 石家庄市 石家庄市桥东区和平东路二十号D座十九楼C-8","86 0311 8667265"
"关氏集团实业有限公司               ","中国 河北 枣强县 工农业园区","86-0318-2222222"
"河北省唐山市汇丰集团家具有限公司         ","中国 河北 唐山市 唐山市高新技术开发区建设北路东侧","86-315-2015960 "
"永丰集团                     ","中国 河北 海兴县 河北省海兴县康庄村","86-010-59603254"
"河北玄武集团古易水砚有限公司           ","中国 河北 易县 河北省易县金台东路173号","86-0312-8221528"
"石门超凡集团                   ","中国 河北 高邑县 新建大街","86-0311-8406158"
"三兄弟集团有限公司                ","中国 河北 邢台市 河北邢台","86-0319-2863630"
"安平县安隆集团总公司               ","中国 河北 安平县 红旗街36号","86-318-7597111 "
"中国河北安隆丝网集团总公司            ","中国 河北 安平县 中国河北安平县红旗大街36号","86-318-7599322 "
"河北望都辣业集团                 ","中国 河北 望都县 河北省保定市望都县城东郭家村","86-0312-7591641"
"河北安仁实业集团有限公司             ","中国 河北 邢台市 11111","86 0333 8800666"
"石家庄强大泵业集团有限责任公司          ","中国 河北 石家庄市 开发区239号","86 0311 8090811"
"石家庄强大泵业集团                ","中国 河北 石家庄市裕华区 天山大街239号","86-311-80908117"
"石家庄强大泵业集团有限责任公司进出口公司     ","中国 河北 石家庄市 天山大街239号","86-0311-8090810"
"石家庄强大泵业集团进出口公司           ","中国 河北 石家庄市裕华区 石家庄市天山大街239号","86-0311-8090810"
"保定市天鹏进出口集团               ","中国 河北 保定市 保定市金迪路115号茗畅园商务楼7层","86-312-3053928 "
"保定天鹏进出口集团有限公司业务三部        ","中国 河北 保定市 朝阳路副12号","86-312-3078155 "
"保定市天鹏进出口集团有限公司           ","中国 河北 保定市 朝阳路副12号","86-312-3051 909"
"河北宏远国际经贸集团               ","中国 河北 石家庄市 石家庄市新华路78号","86-311-83868985"
"河北宁纺集团广和纺织有限公司经销部        ","中国 河北 宁晋县 河北省宁晋县工业街113号","86-0319-5859904"
"河北双羊毛纺(集团)有限公司           ","中国 河北 高阳县 高阳县红旗路19号","86 0312 6651899"
"河北集宏兴实业集团有限公司            ","中国 河北 容城县 河北省容城县南阳","86 0312 5518988"
"河北方正钢板集团有限公司             ","中国 河北 巨鹿县 西郭城工业园区","86-0319-4236188"
"内蒙古伊化集团驻石家庄经营部（鑫隆化工）     ","中国 河北 石家庄市 城角南街668号","86-0311-8380835"
"河北虎牌集团创伟柜业有限公司           ","中国 河北 武邑县 武邑虎牌工业区98号","86-0314-2661169"
"河北冀衡集团药业有限公司             ","中国 河北 衡水市 建设大街368号","86-318-2160507 "
"沧州诚信集团有限公司               ","中国 河北 孟村回族自治县 河北沧州","86-0317-8588075"
"沁园集团饮水机、净水器、水处理设备邯郸销售服务中心","中国 河北 邯郸市邯山区 渚河路西腾达家电批发市场49号","86 0310 5761996"
"河北溢泉劳保集团有限公司             ","中国 河北 磁县 溢泉工业区","86-310-13930090"
"卫华起重集团石家庄销售分公司           ","中国 河北 石家庄市 经济技术开发区开发大街康星家园楼下","86-0311-8731687"
"河北冀衡集团有限公司电化公司           ","中国 河北 衡水市 中华大街","86-318-2150911 "
"百祥颗粒集团                   ","中国 河北 魏县 河北省邯郸市魏县","86 0310 3681658"
"河北远大阀门集团国际贸易部            ","中国 河北 石家庄市 河北省石家庄高新开发区长江大道1号","86-311-85099722"
"远华线缆有限集团                 ","中国 河北 大城县 天津 邯郸","86-0316-5961352"
"天津市电缆总厂橡塑电缆厂（小猫电缆集团有限公司） ","中国 河北 大城县 河北省大城县刘演马工业区","86-0316-1383360"
"廊坊远华集团（廊坊远华线缆有限公司）       ","中国 河北 大城县 大城工业区","86 0316 5961999"
"天津市天缆小猫集团                ","中国 河北 大城县 大城县刘演马工业园区","86 0316 5962999"
"河北恒源集团科技林产品有限公司          ","中国 河北 霸州市 河北霸州开发区益津北路４８０号","86-0316-7218833"
"河北恒源实业集团                 ","中国 河北 霸州市 霸州市经济开发区","86-0316-7226611"
"河北恒源实业集团科技林产品有限公司        ","中国 河北 霸州市 霸州市经济技术开发区","86-0316-7226611"
"河北建设集团渤海公司               ","中国 河北 沧州市 中国河北沧州市渤海新区1号1号","86 0317 5760785"
"石家庄泵业集团全兴泵业有限公司          ","中国 河北 石家庄市 石家庄市长安区南石家庄工业区","86-0311-8530250"
"河北华信锅炉集团有限公司             ","中国 河北 高碑店市 团结东路39号（和平东路92号）","86 0312 7934660"
"华信锅炉集团                   ","中国 河北 高碑店市 团结路","86-0312-2906034"
"河北华信锅炉集团有限责任公司           ","中国 河北 高碑店市 保定高碑店团结路","86-0312-2906034"
"河北华信锅炉集团（销售总公司）          ","中国 河北 高碑店市 各地区","86-0312-2857180"
"河北省华信锅炉集团公司              ","中国 河北 高碑店市 河北省高碑店和平东路92号","86-0312-2835158"
"河北华信锅炉集团有限公司 市场开发部       ","中国 河北 高碑店市 和平东路92号","86-0312-2835158"
"河北大唐鼎旺实业集团有限公司           ","中国 河北 唐山市丰润区 唐山市丰润区韩城镇工业园区","86 315 7729787 "
"华北制药集团新药研究开发有限责任公司(新药中心) ","中国 河北 石家庄市 中国河北石家庄市和平路388号","86-0311-8667650"
"兴达集团                     ","中国 河北 沙河市 兴达工业区","86-0319-8855888"
"庞口东升农机配件联销中心(江动集团)       ","中国 河北 高阳县 [庞口汽车农机配件城]北区2栋25号","86-0312-6855113"
"广贸集团有限公司                 ","中国 河北 辛集市 商业城附近18号","86-651-15028171"
"河北省邯郸市紫山特钢集团有限公司         ","中国 河北 永年县 永年县焦窑村西","86-0310-6789172"
"美客多食品集团有限公司（原遵化长城科贸有限公司） ","中国 河北 遵化市 遵化市长城科贸有限公司","86-0315-6925763"
"河北美客多食品集团有限公司*           ","中国 河北 遵化市 堡子店镇","86-0315-6929019"
"亚神电缆集团有限公司               ","中国 河北 石家庄市 裕华西路112号","86-0311-8520881"
"河北美客多食品集团有限公司            ","中国 河北 遵化市 河北省遵化市","86 0315 6925812"
"河北美客多集团 贸易部              ","中国 河北 遵化市 堡子店镇","86-315-6921986 "
"河北启信贸易集团有限公司             ","中国 河北 邯郸市邯山区 河北邯郸市五仓路11号","86 0310 5622139"
"正泰集团电器唐山代理销售(唐山正华机电成套设备有限","中国 河北 唐山市 路南区南新东道108号冀东五交化市场C-8号","86-0315-2875160"
"环宇集团唐山销售总公司(唐山正华机电成套设备有限公","中国 河北 唐山市 路南南新东道108号冀东五交化市场C-8号","86-0315-2997580"
"德力西集团河北唐山销售总公司(唐山正华机电成套设备","中国 河北 唐山市 唐山路南南新东道108冀东五交化市场C-8号","86-0315-2863313"
"上海中发电气集团石家庄分公司           ","中国 河北 石家庄市 石家庄市建设北大街228号东海国际20楼Ｂ座3号","86-0311-8621323"
"河北衡水远大集团进出口有限公司          ","中国 河北 衡水市 宝云街3号","86-0311-8962359"
"中国新时代健康产业集团沧州营销部         ","中国 河北 沧州市 建设南街新华区法院南10米国珍专营店","86-0317-8991507"
"上海中发电气集团唐山电气成套有限公司       ","中国 河北 唐山市 唐山市复兴路171号","86-0315-2867222"
"京科电气协联集团有限公司             ","中国 河北 任丘市 任丘市辛中译镇西王团工业区","86-0317-2921343"
"大城吉诺保温建材集团               ","中国 河北 大城县 河北大城县开发区","86 0316 5190845"
"炎炎重工(集团)机械有限公司           ","中国 河北 泊头市 104国道2026信箱","86-0317-8226611"
"河北唐龙纺织集团有限公司             ","中国 河北 唐县 河北保定唐县","86-312-4945066 "
"河北鑫华新集团公司                ","中国 河北 高碑店市 高碑店北大街188号","86-0312-2839979"
"保定市鼎鑫鞋服集团公司              ","中国 河北 安新县 三台镇山西开发区","86-0312-5154235"
"河北唐龙纺织集团有限公司设备处          ","中国 河北 唐县 河北省保定市唐县礼泉","86-312-4942666-"
"河北世龙(实业)集团               ","中国 河北 清河县 ：河北省清河县科技园区新世纪大街37号","86-0319-8288066"
"中国胶合板集团                  ","中国 河北 新乐市 胶合板工业园","86-0311-1319187"
"景津压滤机集团有限公司              ","中国 河北 景县 河北省景县南环","86-0318-4318585"
"中钢集团天津有限公司唐山分公司          ","中国 河北 唐山市 天元大厦707","86-0315-2213356"
"河北兴和隆服饰有限公司（万发集团）        ","中国 河北 容城县 河北省容城县马庄工业区","86-0312-5698578"
"河北金鱼涂料集团.石家庄市油漆厂         ","中国 河北 石家庄市桥西区 中山西路433号","86-0311-6611566"
"河北金鱼涂料集团有限公司             ","中国 河北 石家庄市 中山西路","86 86 138311917"
"石家庄市金鱼涂料集团               ","中国 河北 石家庄市 石家庄市中山西路433号","86-0311-8523375"
"石家庄市金鱼涂料集团电机漆有限公司        ","中国 河北 石家庄市 石家庄市中山西路433号","86-0311-1313118"
"唐山百货大楼集团百货批发有限公司         ","中国 河北 唐山市 唐山市路北区35号小区学院北路大百商场3楼","86-0315-5638889"
"河北长丰钢管制造集团有限公司（销售处）      ","中国 河北 沧州市 河北省沧州市开发区","86 0317 3098720"
"晶龙实业集团有限公司               ","中国 河北 石家庄市 石家庄新华路199号华海-环球广场A1210","86-0311-8789722"
"晶龙集团宁晋阳光半导体设备有限公司        ","中国 河北 宁晋县 晶龙大街16号","86-0319-5856796"
"冰烈集团信息调查有限公司             ","中国 河北 滦县 唐山市滦南县本城镇中大街35号","86-0315-8226648"
"河北中美焊材【集团】耐磨焊条厂          ","中国 河北 南宫市 市经济开发区886号","86 0319 5398351"
"汇丰木业集团有限公司               ","中国 河北 邢台市 河北邢台 .开发区 景家屯","86-0319-5971758"
"开滦（集团）有限责任公司国际贸易分公司      ","中国 河北 唐山市 新华东道70号","86-0315-1234577"
"开滦(集团)有限责任公司物资分公司        ","中国 河北 唐山市 唐山市新华西道132号中煤宾馆609房间","86-0315-3026128"
"开滦（集团）有限责任公司物资分公司        ","中国 河北 唐山市 唐山市新华西道132号中煤宾馆609房间","86-0315-3026128"
"河北衡水春雨集团                 ","中国 河北 衡水市 衡水市桃城区庆丰街1088","86-318-5238003 "
"河北三力羊绒工业集团有限公司贸易部        ","中国 河北 清河县 清河县三羊西街三力路","86-0319-8096386"
"河北三力羊绒集团有限公司             ","中国 河北 清河县 三力路","86-0319-8180191"
"河北省客氏集团有限公司              ","中国 河北 高碑店市 白沟镇义合庄村","86-312-2896010 "
"德力西集团任丘销售中心              ","中国 河北 任丘市 燕山中道二建对过","86-0317-2253924"
"邢矿集团花生蛋白油脂分公司            ","中国 河北 沙河市 沙河市十里亭","86-0319-2089403"
"意大利约翰重工集团(中国)有限公司        ","中国 河北 宁晋县 河北宁晋","86 0319 5650000"
"河北邢台新兴（集团）耐火材料有限公司       ","中国 河北 邢台市 河北省邢台市中兴西路272号","86-0319-2631755"
"明达线缆集团有限公司（中国-河北）        ","中国 河北 宁晋县 宁营路西营工业区（13633296377曹经理）","86-0319-5487350"
"明达线缆集团有限公司               ","中国 河北 宁晋县 宁营路西营工业区","86 0319 5487547"
"环宇集团唐山直销公司(环宇集团唐山天水电器设备销售","中国 河北 唐山市 复兴路163号","86-0315-2860055"
"河北圣天集团宝银高压法兰管件有限公司       ","中国 河北 孟村回族自治县 孟村回族自治县张官店工业区","86-317-6819648 "
"宝卉集团股份有限公司               ","中国 河北 孟村回族自治县 李店子高新开发区","86-0317-6821951"
"河北青纳集团                   ","中国 河北 石家庄市 河北石家庄翟营南大街419号","86-0311-8699737"
"河北省冀州市亚华胶辊集团有限公司         ","中国 河北 冀州市 河北省冀州市开发区","86-0318-8666038"
"河北亚华胶辊集团                 ","中国 河北 冀州市 河北省冀州市工业园区","86 0318 1393283"
"唐山恒通集团有限公司               ","中国 河北 唐山市 海港开发区５号路","86-0315-2930966"
"觉道钢铁集团公司                 ","中国 河北 青县 2区3街514号","86-0317-4084666"
"河北冀丰钢铁集团有限公司             ","中国 河北 青县 觉道工业园区","86 0317 4087522"
"河北中日焊材集团有限公司             ","中国 河北 清河县 河北省清河县城西工业园区188号","86 0319 8055537"
"河北邯郸金凤禽蛋农贸（集团）有限公司       ","中国 河北 馆陶县 北环路8号","86-0310-2833038"
"信聚实业集团有限公司               ","中国 河北 永年县 永年县河北铺工业区12-05","86 0310 8305945"
"中太建设集团股份有限公司             ","中国 河北 廊坊市 广阳道","86-0316-2228372"
"福成养牛集团总公司                ","中国 河北 三河市 三河燕郊","86-010-61595612"
"河北敬业集团采购部                ","中国 河北 平山县 平山县南甸镇","86-0311-8287388"
"河北敬业集团板材有限公司             ","中国 河北 平山县 平山县南甸镇","86 0311 1502779"
"河北敬业集团有限公司               ","中国 河北 行唐县 平山县南甸镇","86-311-82873888"
"河北敬业集团中厚板有限公司            ","中国 河北 平山县 南甸镇","86-0311-8261311"
"河北远大工业水泵集团               ","中国 河北 安国市 安国市石伏工业区","86-0312-3426943"
"保泵集团水泵制造有限公司             ","中国 河北 安国市 石伏工业区","86-0312-3429768"
"河北省粮油集团有限公司进出口分公司        ","中国 河北 石家庄市 石家庄市自强路37号金谷大厦713","86-0311-7894723"
"河北胜达碳素集团销售部              ","中国 河北 临漳县 郝辛庄","86 0310 7822689"
"宏博贸易集团有限公司               ","中国 河北 磁县 光明街58号","86-0310-7534162"
"天狮集团加盟授权涿州专卖店            ","中国 河北 涿州市 金街主路南段","86-0312-3663799"
"河北大成实业集团                 ","中国 河北 石家庄市 联盟路","86 0311 8523446"
"李氏集团有限公司                 ","中国 河北 赵县 赵县赵元路308号","86 848775 13931"
"河北虎牌集团奥笛柜业有限公司           ","中国 河北 武邑县 清凉店镇","86 0318 5815242"
"河北鸣鹿服装集团公司（石家庄市新华服装厂）    ","中国 河北 石家庄市 中华北大街53号","86-311-87039846"
"河北鸣鹿服装集团公司(石家庄市新华服装厂）    ","中国 河北 石家庄市 中华北大街53号","86-311-87039846"
"河北省香港诺丹家具集团有限公司          ","中国 河北 正定县 西北街教育局家属楼","86-0311-8822888"
"河北苹乐面粉机械集团有限公司外贸部        ","中国 河北 正定县 河北正定西平乐","86 311 88268111"
"河北苹乐面粉机械集团有限公司           ","中国 河北 正定县 西平乐乡","86 311 88268111"
"河北石家庄市李氏集团个体经营纯红薯淀粉      ","中国 河北 行唐县 李七里峰","86-0311-8298632"
"华北制药集团维灵保健品有限公司          ","中国 河北 石家庄市长安区 体育北大街135号","86 0311 8605616"
"海浩集团高压管件有限公司             ","中国 河北 孟村回族自治县 河北省.沧州市.董林工业园","86-0317-6821306"
"天狮集团有限公司                 ","中国 河北 石家庄市 石家庄桥西双五街","86-0311-8766718"
"河北送矿业集团                  ","中国 河北 灵寿县 灵寿石砍","86-0311-8263516"
"河北奥塔钢结构集团有限公司            ","中国 河北 武邑县 东风东路92号","86 0318 5766666"
"河北亿利橡塑集团有限公司             ","中国 河北 清河县 河北省清河县新世纪大街27号","86 0319 8155188"
"廊坊市物产企业集团有限公司            ","中国 河北 廊坊市 新华路6号","86-316-2051354 "
"吉恒源实业集团有限公司              ","中国 河北 邢台市 河北省沙河市玻璃工业园区","86-0319-8845896"
"河北吉恒源事业集团有限公司            ","中国 河北 沙河市 花园步行街","86-0311-8518003"
"河北吉恒源实业集团有限公司            ","中国 河北 沙河市 河北省沙河市玻璃工业园区","86 319 8845896 "
"河北吉恒源实业集团有限公司（海威玻璃空心砖）   ","中国 河北 沙河市 glass industry district(玻璃工业园区","86-319-8844186 "
"河北吉恒源实业集团有限公司销售科         ","中国 河北 沙河市 沙河市建设路南段","86 319 2596411 "
"河北吉恒源实业集团有限公司(玻璃出口部)     ","中国 河北 沙河市 河北省沙河市玻璃工业园区","86-0319-8841411"
"河北吉恒源实业集团有限公司　           ","中国 河北 沙河市 桥东办事处玻璃工业园区高村村北","86-0319-8845456"
"清河县环球汽配集团有限公司            ","中国 河北 清河县 城关开发区101号","86-0319-8096596"
"中国电子科技集团精密制造中心           ","中国 河北 三河市 燕郊开发区迎宾路32号","86-10-61598868-"
"河北华能中天化工建材集团有限公司         ","中国 河北 大城县 留各庄工业园区","86 0316 5787222"
"河北华能中天化工建材集团销售部          ","中国 河北 大城县 河北省大城县留各庄保温工业园","86-0316-5789226"
"河北华能中天集团                 ","中国 河北 大城县 上海青浦青安路602号","86-021-59205321"
"河北华能中天化工集团公司             ","中国 河北 大城县 河北廊坊","86-0316-5789226"
"廊坊华能保温建材集团有限公司           ","中国 河北 大城县 河北省大城县留各庄","86-0316-1393393"
"河北华能中天化工建材集团公司           ","中国 河北 大城县 留各庄保温工业园区","86-316-13930601"
"迎新集团工艺玻璃厂                ","中国 河北 沙河市 河北省沙河市南环路中段路南迎新","86 0319 8928692"
"河北廊坊化工集团津达有限公司           ","中国 河北 大城县 广安经济技术开发区88号","86 0316 1383161"
"河北中美焊材[集团]有限责任公司         ","中国 河北 南宫市 市经济开发区666号","86 0319 5398351"
"河北裕泰实业集团有限公司             ","中国 河北 邯郸县 邯郸县户村镇跨世特工业区","86 0310 4135678"
"津风调料集团                   ","中国 河北 平乡县 河北省平乡县李隆庄","86-0319-7878588"
"邯钢集团衡水薄板有限责任公司（冷轧板、马口铁贸易部","中国 河北 衡水市 河北省衡水市裕华西路29号","86-0318-6892900"
"河北省邯钢集团衡水薄板有限责任公司        ","中国 河北 衡水市 衡水市裕华西路29号","86-0318-2108534"
"河北玉龙集团 昌黎县淀粉有限公司         ","中国 河北 昌黎县 昌黎县安龙经济技术开发区","086-0335-236986"
"河北省京奥集团有限公司              ","中国 河北 石家庄市 北二环","86-0311-8623222"
"河北精信化工集团有限公司             ","中国 河北 武邑县 hengshui","86 0318 5739908"
"东升染化集团有限公司               ","中国 河北 邯郸市 邯郸市邯东工业园区","86-0310-7568020"
"河北景县海伟集团                 ","中国 河北 景县 河北省衡水市景县经济技术开发区","86-0318-4311858"
"药都集团茗都中药饮片有限公司           ","中国 河北 安国市 东方药城","86 0312 6186888"
"药都制药集团股份有限公司销售部          ","中国 河北 安国市 东方药城","86-0411-8312054"
"药都集团                     ","中国 河北 安国市 河北省安国市药都集团","86-0312-6186680"
"建业电缆集团                   ","中国 河北 晋州市 北平","86-052260-15002"
"河北恒宇集团                   ","中国 河北 景县 景县开发区","86-0318-4553188"
"河北恒宇橡胶制品集团有限公司(网络销售部）    ","中国 河北 景县 河北景县开发区","86-0318-4332412"
"河北恒宇集团橡塑制品有限公司           ","中国 河北 景县 景县经济开发区","86-0318-4553487"
"河北恒宇橡胶制品集团有限公司           ","中国 河北 景县 开发区","86 0318 4229666"
"河北恒宇橡胶制品集团有限公司景县办事处      ","中国 河北 景县 景县城西工业区","86-0318-4308616"
"恒宇集团有限公司                 ","中国 河北 景县 开发区 恒宇街 1号","86-318-4306830 "
"河北廊坊蓝星集团公司               ","中国 河北 大城县 留各庄","86-0316-5788257"
"河北玉锋集团                   ","中国 河北 宁晋县 河北省宁晋县西城区河北玉锋集团","86-0319-5510687"
"河北科力集团有限公司               ","中国 河北 枣强县 天津北辰果园南路","86-0318-8261555"
"邯郸市博大仪表集团有限公司            ","中国 河北 邯郸市 邯郸市高开区科园路６号","86-0310-1308211"
"逆风集团                     ","中国 河北 唐县 保定","86 0312 3267969"
"河北辛集化工集团有限责任公司销售公司       ","中国 河北 辛集市 河北省辛集市","86-0311-8329018"
"唐山钢铁（集团）公司汽运工贸公司综合制修厂    ","中国 河北 唐山市 路北区瓦官庄","86-0315-5283698"
