"part_name","manufacturer","retail_price","supply_price"
"塑壳断路器","上海皓维电子有限公司               ","797.00","4849.6660000000"
"固定用防酸式铅酸蓄电池","中国京安器材天津公司               ","797.00","9220.0950000000"
"弹簧微启式安全阀","北京锐力创新                   ","798.00","5768.9830000000"
"弹簧微启式安全阀","祥玉公司                     ","798.00","5933.5890000000"
"弹簧微启式安全阀","祥玉公司                     ","798.00","3426.3710000000"
"弹簧微启式安全阀","四海商达科技                   ","798.00","5581.0150000000"
"弹簧微启式安全阀","方信恒业                     ","798.00","6009.6020000000"
"弹簧微启式安全阀","方信恒业                     ","798.00","7828.2100000000"
"弹簧全启式安全阀","永泰兴业                     ","798.00","1535.7010000000"
"弹簧微启式安全阀","永泰兴业                     ","798.00","4028.8490000000"
"诺亚舟掌上电脑","运通时代                     ","798.00","860.8032000000"
"乾坤掌上电脑","智博时代                     ","798.00","4901.6250000000"
"联想打印机","智博时代                     ","798.00","1390.7340000000"
"联想打印机","智博时代                     ","798.00","6503.0950000000"
"联想打印机","续技缘                      ","798.00","4186.8070000000"
"方正台式机","北京创今时代数字技术有限公司           ","7988.00","9715.8990000000"
"清华同方台式机","北京万坤嘉和科技有限公司             ","7988.00","9133.8930000000"
"升降直通式止回阀","北京吾思天地科技发展中心             ","799.00","1965.0800000000"
"柱塞阀","北大明天资源（成众）集团             ","799.00","3245.1610000000"
"电热电容器","笔记本直销中心                  ","799.00","4219.5040000000"
"电热电容器","北京齐宏时代科技有限公司             ","799.00","2601.0040000000"
"电热电容器","中港宏业                     ","799.00","2468.7400000000"
"纷腾扫描仪","友邦天成                     ","799.00","6858.1230000000"
"纷腾扫描仪","中港宏业                     ","799.00","2778.3510000000"
"纷腾扫描仪","恒通兴业                     ","799.00","1838.0350000000"
"联想台式机","北京盛通创新科技有限公司             ","7999.00","9854.3780000000"
"长城台式电脑","北京德尔福公司                  ","7999.00","9734.8470000000"
"联想台式电脑","北京齐宏时代科技有限公司             ","7999.00","9620.7810000000"
"清华同方笔记本","北京长拓                     ","7999.00","8383.5830000000"
"清华同方笔记本","北京中商晓迪技贸有限公司             ","7999.00","8292.3150000000"
"清华同方笔记本","北京驷骑公司                   ","7999.00","8256.5140000000"
"方正台式机","北京芯网力科技有限公司              ","7999.00","9985.7640000000"
"联想台式电脑","北京嘉业商贸公司                 ","7999.00","8590.8910000000"
"联想台式机","正辉长荣（北京）科技有限公司           ","7999.00","8145.4550000000"
"联想打印机","正辉长荣（北京）科技有限公司           ","7999.00","8037.9740000000"
"联想台式电脑","联虹科技                     ","7999.00","8819.1260000000"
"控制变压器","北京易禾点击网络商务有限公司           ","800.00","949.3221000000"
"联想打印机","北京今日星马科技有限公司             ","800.00","9263.2460000000"
"三星传真机","北京市金朝辉伟业科技有限责任公司         ","800.00","8384.5910000000"
"联想打印机","北京东仁现代办公设备公司             ","800.00","1420.8290000000"
"清华同方数码产品","长峰时代                     ","800.00","938.8354000000"
"清华同方数码产品","长峰时代                     ","800.00","4056.4850000000"
"液化石油气储罐","北京大华                     ","8000.00","8164.7430000000"
"前帮面蒸湿机","永信达盛                     ","8000.00","8211.8620000000"
"接口转换器类G703/V35","海峡广播电视设备工程公司             ","800.00","5529.9620000000"
"接口转换器类G703/V35","海峡广播电视设备工程公司             ","800.00","8841.4930000000"
"时间继电器","新疆国宇电子科技网络有限公司           ","801.00","3555.7330000000"
"时间继电器","新疆国宇电子科技网络有限公司           ","801.00","4698.0260000000"
"时间继电器","新疆国宇电子科技网络有限公司           ","801.00","6236.7360000000"
"时间继电器","北京鸿日                     ","801.00","4018.8710000000"
"时间继电器","贯虹世纪                     ","801.00","1449.4120000000"
"重合闸继电器","嘉运达                      ","801.00","8291.8850000000"
"聚酯滤芯","广州市保千里电子有限公司             ","802.00","2439.2170000000"
"电压互感器","成都泰立广播电视研究所              ","802.00","5972.8230000000"
"交流接触器","海峡广播电视设备工程公司             ","802.00","3708.1650000000"
"三星微波炉","深圳市冠林丽洋电子有限公司            ","802.00","4279.8170000000"
"断路器","广州市保千里电子有限公司             ","8020.00","8273.8170000000"
"气动垂直板式蝶阀","智博时代                     ","803.00","2100.3920000000"
"附着式混凝土振动器","沈阳天利和闭路监控工程有限公司          ","803.00","3038.9800000000"
"碱贮罐","沈阳天利和闭路监控工程有限公司          ","8030.00","8934.7920000000"
"木工压刨床","海峡广播电视设备工程公司             ","8030.00","8892.1420000000"
"CJV80／SA0.6／1KV船用交联聚乙烯绝缘聚氯乙烯护套镀锡铜丝编织阻燃电缆","新疆国宇电子科技网络有限公司           ","8030.00","9849.8480000000"
"地上金属摇臂喷头","北京万坤嘉和科技有限公司             ","804.00","8812.2940000000"
"地上金属摇臂喷头","北京万坤嘉和科技有限公司             ","804.00","7634.6550000000"
"地上金属摇臂喷头","永信达盛                     ","804.00","2840.0390000000"
"抗振压力表","北京吾思天地科技发展中心             ","804.00","4815.7500000000"
"铜芯薄皮泡沫聚烯烃绝缘挡潮层聚乙烯护套市内通信电缆","海峡广播电视设备工程公司             ","8040.00","8621.9780000000"
"交流稳压器","深圳市冠林丽洋电子有限公司            ","805.00","4017.1760000000"
"交流稳压器","深圳市冠林丽洋电子有限公司            ","805.00","3349.6230000000"
"万能式断路器","海峡广播电视设备工程公司             ","805.00","2204.4980000000"
"万能式断路器","海峡广播电视设备工程公司             ","805.00","2012.5660000000"
"气动套筒调节阀","运通时代                     ","8060.00","9832.3210000000"
"差压钟形浮子式蒸汽疏水阀（法兰连接）","德华通                      ","807.00","1238.1570000000"
"弹簧微启式安全阀","上海冠林银保科技有限公司             ","808.00","2463.9820000000"
"三相异步电动机","海峡广播电视设备工程公司             ","808.00","1844.1480000000"
"永磁式直流测速发电机","海峡广播电视设备工程公司             ","808.00","9967.4670000000"
"电压互感器","海峡广播电视设备工程公司             ","808.00","9571.1890000000"
"万能式断路器","海峡广播电视设备工程公司             ","808.00","2729.7600000000"
"塑壳断路器","新疆国宇电子科技网络有限公司           ","808.00","7483.2120000000"
"锭子清洗加油机","贯虹世纪                     ","8080.00","8353.3680000000"
"塑壳断路器","北京金泰美林商贸有限公司             ","809.00","8574.0640000000"
"单体液压支柱","北大明天资源（成众）集团             ","810.00","8238.2400000000"
"豪山油烟机","惠明世纪                     ","810.00","9227.0270000000"
"夏普传真机","惠明世纪                     ","810.00","1218.7710000000"
"夏普传真机","北京共利恒通                   ","810.00","5481.9850000000"
"离心旋振筛","友联恒通                     ","8100.00","8379.3180000000"
"联想台式机","安腾科技                     ","8100.00","8792.0090000000"
"清华同方台式机","深圳市汉正洋科技发展有限公司           ","8100.00","9647.5320000000"
"联想台式机","海峡广播电视设备工程公司             ","8100.00","8796.8490000000"
"跌落式熔断器","一川科技                     ","811.00","2584.3510000000"
"A6TE2-16SR专用电缆","北京吾思天地科技发展中心             ","811.00","9312.7420000000"
"康佳彩色电视机","永信达盛                     ","811.00","6871.1040000000"
"惠尔浦微波炉","迈拓科技                     ","811.00","9517.9990000000"
"荣事达双桶洗衣机","海峡广播电视设备工程公司             ","811.00","5617.5250000000"
"荣事达双桶洗衣机","海峡广播电视设备工程公司             ","811.00","9020.9210000000"
"CEH82／SA0.6／1kv乙丙橡皮绝缘氯磺化聚乙烯护套镀锡铜丝编织聚氯乙烯护套船用电缆","北京创今时代数字技术有限公司           ","8120.00","9768.7610000000"
"CJV90／SA0.6／1kv船用交联聚乙烯绝缘聚氯乙烯护套镀锌钢丝编织阻燃电缆","北京万坤嘉和科技有限公司             ","8120.00","9305.9230000000"
"挂桨","长天同立                     ","813.00","2805.1560000000"
"船用灯光控制箱","浩海恒通                     ","813.00","8207.4260000000"
"防爆排风扇","东方捷通                     ","813.00","3101.7420000000"
"防爆排风扇","东方捷通                     ","813.00","4189.4580000000"
"防爆排风扇","东方捷通                     ","813.00","5412.1530000000"
"防爆排风扇","万朗创新                     ","813.00","4785.8180000000"
"铜芯实心聚烯烃绝缘自承式挡潮层聚乙烯护套市内通信电缆","创智威                      ","8130.00","9923.5680000000"
"BX铜芯橡皮线500伏","中港宏业                     ","815.00","8153.4560000000"
"升降直通式止回阀","安腾科技                     ","816.00","6907.7130000000"
"给水调节阀","长天同立                     ","816.00","4111.3360000000"
"给水调节阀","长天同立                     ","816.00","7801.6600000000"
"屋脊式隔膜阀","浩海恒通                     ","8160.00","9311.3340000000"
"搅拌器","北京金泰美林商贸有限公司             ","8160.00","9997.4690000000"
"YJV0.6/1KV铜芯交联聚乙烯绝缘聚氯乙烯护套电力电缆","贯虹世纪                     ","8160.00","8656.2770000000"
"单相双值异步电动机","嘉华世纪                     ","817.00","5955.3680000000"
"电热电容器","北京创今时代数字技术有限公司           ","817.00","3705.1250000000"
"电热电容器","北京创今时代数字技术有限公司           ","817.00","8837.9420000000"
"小天鹅波轮全自动洗衣机","北京万坤嘉和科技有限公司             ","817.00","3014.6440000000"
"小天鹅波轮全自动洗衣机","北京万坤嘉和科技有限公司             ","817.00","6355.1670000000"
"小天鹅波轮全自动洗衣机","北京万坤嘉和科技有限公司             ","817.00","2516.2560000000"
"小天鹅波轮全自动洗衣机","北京万坤嘉和科技有限公司             ","817.00","2067.4130000000"
"电流互感器","中港宏业                     ","818.00","1343.2270000000"
"电烙铁","数码体验中心                   ","819.00","1293.1510000000"
"海信彩色电视机","数码体验中心                   ","819.00","6477.6100000000"
"16路音视频切换器","数码体验中心                   ","819.00","1295.3730000000"
"扩散式旋风分离器","数码体验中心                   ","8190.00","8825.0710000000"
"立式多级多出口消防泵","嘉华世纪                     ","8190.00","8664.7330000000"
"DV数字摄像机","德华通                      ","8190.00","9783.9540000000"
"复印机","东方捷通                     ","820.00","9174.3110000000"
"惠普彩色激光打印机","数码体验中心                   ","8200.00","9763.7200000000"
"低压带开关防滴式分配电箱","北京共利恒通                   ","821.00","8440.2610000000"
"交流稳压器","四海商达科技                   ","821.00","4765.1240000000"
"交流稳压器","四海商达科技                   ","821.00","8324.7000000000"
"长虹彩色电视机","运通时代                     ","821.00","7415.4820000000"
"长虹彩色电视机","运通时代                     ","821.00","9766.7460000000"
"自动束线机","恒通兴业                     ","8210.00","9133.9050000000"
"物理高发泡射频同轴电缆","网联数码                     ","821.00","9287.2260000000"
"发电机","迈拓科技                     ","823.00","4181.6050000000"
"发电机","迈拓科技                     ","823.00","8208.6070000000"
"发电机","北京共利恒通                   ","823.00","6961.1560000000"
"发电机","运通时代                     ","823.00","7350.7750000000"
"交流接触器","网联数码                     ","823.00","6716.8960000000"
"交流接触器","网联数码                     ","823.00","9887.5390000000"
"交流接触器","网联数码                     ","823.00","3578.8020000000"
"升降立式止回阀","中港宏业                     ","825.00","1988.4790000000"
"角式节流阀","惠明世纪                     ","825.00","4950.6370000000"
"升降立式止回阀","惠明世纪                     ","825.00","6341.7530000000"
"升降立式止回阀","惠明世纪                     ","825.00","1335.4030000000"
"升降直通式止回阀","北京共利恒通                   ","825.00","3543.6530000000"
"升降直通式止回阀","友邦天成                     ","825.00","2838.7150000000"
"电动蝶阀","北京华翔科技                   ","8250.00","9197.2710000000"
"排渣节流阀","北京华翔科技                   ","8250.00","9005.7970000000"
"自耦减压起动器","鑫友信网络技术有限公司              ","826.00","1187.8870000000"
"测温盒（充溢盒温度计）","友邦天成                     ","826.00","8560.9940000000"
"单体液压支柱","海泰伟业                     ","827.00","8040.4920000000"
"工业刺花机","续技缘                      ","827.00","5929.6240000000"
"工业刺花机","续技缘                      ","827.00","9425.0110000000"
"不锈钢器械台","北京华翔科技                   ","827.00","4992.1360000000"
"开放式炼塑机","长天同立                     ","8270.00","9520.7770000000"
"船用挂桨","北京吾思天地科技发展中心             ","828.00","967.0816000000"
"单相电容起动异步电动机","永信达盛                     ","828.00","4448.2730000000"
"盘管加热配料罐","友联恒通                     ","8280.00","8510.8140000000"
"空气净化系统","中港宏业                     ","8280.00","8568.5010000000"
"自耦减压起动器","清华同仁                     ","829.00","8175.7370000000"
"CP U与数据单元间传送电缆","海泰伟业                     ","829.00","4592.3770000000"
"镉镍低倍率碱性蓄电池","北京创今时代数字技术有限公司           ","829.00","7112.8360000000"
"海尔微波炉","北京吾思天地科技发展中心             ","829.00","9185.7220000000"
"三菱显示器","嘉和明新                     ","899.00","1766.9920000000"
"寺冈电子秤","东方捷通                     ","830.00","5921.3180000000"
"寺冈电子秤","东方捷通                     ","830.00","6312.7410000000"
"屏蔽电泵","北京华翔科技                   ","8300.00","9062.1100000000"
"塑壳断路器","万朗创新                     ","831.00","9924.9940000000"
"塑壳断路器","北京鸿日                     ","831.00","3830.6450000000"
"塑壳断路器","北京鸿日                     ","831.00","7754.8640000000"
"塑壳断路器","北京鸿日                     ","831.00","5366.4230000000"
"塑壳断路器","北京瀚雄天达科贸有限责任公司           ","831.00","1353.3650000000"
"气动垂直板式蝶阀","北京华盛                     ","832.00","9387.8630000000"
"直通节流阀","东方雨晴                     ","832.00","4182.2620000000"
"弹簧全启式安全阀","笔记本直销中心                  ","832.00","3059.4170000000"
"弹簧全启式安全阀","迈拓科技                     ","832.00","3972.8410000000"
"弹簧全启式安全阀","惠明世纪                     ","832.00","4055.7820000000"
"弹簧全启式安全阀","北京共利恒通                   ","832.00","2131.7250000000"
"弹簧全启式安全阀","北京共利恒通                   ","832.00","8271.6860000000"
"弹簧全启式安全阀","北京共利恒通                   ","832.00","4265.3820000000"
"弹簧全启式安全阀","友联恒通                     ","832.00","7308.7700000000"
"弹簧全启式安全阀","友联恒通                     ","832.00","1871.3940000000"
"弹簧全启式安全阀","四海商达科技                   ","832.00","1193.9030000000"
"活塞式减压阀","友邦天成                     ","832.00","9568.1730000000"
"弹簧全启式安全阀","恒通兴业                     ","8320.00","8832.0300000000"
"金属氧化物避雷器","北京齐宏时代科技有限公司             ","835.00","1945.8960000000"
"CEF82／SA0.6／1kv乙丙橡皮绝缘氯丁_胶护套镀锡铜丝编织聚氯乙烯护套船用电缆","友联恒通                     ","8350.00","8886.9990000000"
"电热电容器","北京华翔科技                   ","836.00","1680.9530000000"
"电热电容器","清华同仁                     ","836.00","2536.6470000000"
"电热电容器","安腾科技                     ","836.00","8823.0620000000"
"断路器电容器","北京华翔科技                   ","836.00","6668.5990000000"
"主令控制器","北京联友世纪科技有限责任公司           ","836.00","4360.1760000000"
"万能式断路器","鑫强利达科技有限责任公司             ","836.00","9154.3770000000"
"主令控制器","仁光世纪                     ","836.00","2683.6770000000"
"平板方形铸铁闸门","北京瀚雄天达科贸有限责任公司           ","8360.00","8767.7180000000"
"病床","惠明世纪                     ","837.00","1024.8080000000"
"电动软轴行星插入式混凝土振动器","惠明世纪                     ","837.00","6072.6010000000"
"油浸自冷感应调压器","友邦天成                     ","8370.00","9270.1520000000"
"油浸自冷感应调压器","中港宏业                     ","8370.00","9546.0790000000"
"HA—FF HC—MF专用电缆","东方捷通                     ","838.00","7583.7570000000"
"铜芯纸绳纸绝缘载波高频综合干线长途通信电缆","北京鸿日                     ","8380.00","9793.9800000000"
"三相功率式自整角机","安华时代                     ","839.00","4735.1480000000"
"德意油烟机","北京齐宏时代科技有限公司             ","839.00","4296.2860000000"
"联想台式电脑","世纪楚天                     ","8398.00","9771.9150000000"
"HP台式机","东方捷通                     ","8399.00","9675.7320000000"
"单相交流同步发电机","东方雨晴                     ","840.00","4565.6050000000"
"交流稳压器","东方雨晴                     ","840.00","4966.9480000000"
"交流接触器","北京华翔科技                   ","840.00","8109.6420000000"
"交流接触器","北京华翔科技                   ","840.00","3433.0880000000"
"acer台式电脑","北京华盛                     ","8400.00","9460.0190000000"
"气动垂直板式蝶阀","华硕·北京新人                  ","841.00","7668.7950000000"
"气动垂直板式蝶阀","华硕·北京新人                  ","841.00","1057.0710000000"
"升降直通式止回阀","北京鸿日                     ","841.00","1148.5290000000"
"升降直通式止回阀","北京德尔福公司                  ","841.00","4400.4680000000"
"升降直通式止回阀","北京德尔福公司                  ","841.00","9127.7670000000"
"升降直通式止回阀","北京德尔福公司                  ","841.00","4166.5580000000"
"气动垂直板式蝶阀","北京德尔福公司                  ","841.00","7353.1820000000"
"升降直通式止回阀","北京德尔福公司                  ","841.00","1817.6080000000"
"升降直通式止回阀","北京德尔福公司                  ","841.00","5945.1930000000"
"升降立式止回阀","仁和慧达                     ","841.00","4634.9510000000"
"升降立式止回阀","仁和慧达                     ","841.00","9536.1020000000"
"升降立式止回阀","华宇众业                     ","841.00","4242.6160000000"
"升降立式止回阀","北京天宇英华科技有限责任公司           ","841.00","6086.2800000000"
"升降立式止回阀","北京天宇英华科技有限责任公司           ","841.00","2857.1110000000"
"旋启单瓣式止回阀","北京嘉业商贸公司                 ","841.00","2445.3740000000"
"旋启单瓣式止回阀","北京嘉业商贸公司                 ","841.00","3181.4710000000"
"旋启单瓣式止回阀","北京嘉业商贸公司                 ","841.00","9695.8780000000"
"旋启单瓣式止回阀","光辉腾达                     ","841.00","930.5425000000"
"弹簧全启式安全阀","北京盛世想联                   ","841.00","6905.3090000000"
"弹簧全启式安全阀","东方捷通                     ","841.00","2413.8240000000"
"弹簧全启式安全阀","东方捷通                     ","841.00","6766.7020000000"
"弹簧微启式安全阀","智博恒业                     ","841.00","6016.0760000000"
"电动垂直板式蝶阀","北京嘉信鸿达科技发展有限公司           ","8410.00","9697.2010000000"
"电动垂直板式蝶阀","神州泰岳集团                   ","8410.00","9277.3220000000"
"升降直通式止回阀","华宇众业                     ","8410.00","9206.4990000000"
"木工多用机床","北京天宇英华科技有限责任公司           ","842.00","3020.7180000000"
"塑壳断路器","东方捷通                     ","842.00","5806.0170000000"
"单体液压支柱","华硕·北京新人                  ","844.00","7669.9210000000"
"塑壳断路器","华颖天达                     ","845.00","1451.2580000000"
"塑壳断路器","清华同方                     ","845.00","946.9955000000"
"木工多用机床","东方雨晴                     ","846.00","8032.3520000000"
"功率继电器","海泰伟业                     ","846.00","4594.5860000000"
"免维护蓄电池","一川科技                     ","846.00","8620.7480000000"
"惠宝微波炉","北京联友世纪科技有限责任公司           ","846.00","9767.6790000000"
"惠宝微波炉","北京联友世纪科技有限责任公司           ","846.00","2745.0140000000"
"木工带锯机","北京齐宏时代科技有限公司             ","8460.00","9344.6600000000"
"VLV0.6/1kv铝芯聚氯乙烯绝缘聚氯乙烯护套电力电缆","智慧时空                     ","8460.00","8726.1890000000"
"塑壳断路器","海泰伟业                     ","847.00","4564.3450000000"
"电磁起动器","太城志远                     ","848.00","6157.1650000000"
"电磁起动器","太城志远                     ","848.00","1327.4960000000"
"老板灶具","北京华盛                     ","848.00","9855.8520000000"
"角式节流阀","北京联友世纪科技有限责任公司           ","849.00","4361.5220000000"
"差压钟形浮子式蒸汽疏水阀（法兰连接）","华宇众业                     ","849.00","8759.5390000000"
"电动软轴行星插入式混凝土振动器","金联强有限公司                  ","849.00","8088.4700000000"
"电动软轴行星插入式混凝土振动器","金联强有限公司                  ","849.00","7129.3580000000"
"刀开关","华硕·北京新人                  ","849.00","2148.5890000000"
"黑白单工9画面多功器","光辉腾达                     ","8490.00","9770.4140000000"
"气动座板阀","北京联友世纪科技有限责任公司           ","850.00","2579.9950000000"
"防爆排风扇","鑫强利达科技有限责任公司             ","850.00","5160.1600000000"
"STAR打印头","北京齐宏时代科技有限公司             ","850.00","5117.4870000000"
"磁卡、读写设备","北京齐宏时代科技有限公司             ","850.00","4411.7910000000"
"磁卡、读写设备","北京齐宏时代科技有限公司             ","850.00","7560.2110000000"
"椭圆齿轮流量计","长天同立                     ","850.00","9191.8540000000"
"椭圆齿轮流量计","长天同立                     ","850.00","1107.3520000000"
"POS周边设备","长天同立                     ","850.00","9686.4080000000"
"隔爆铠装热电阻（双）","北京鸿日                     ","850.00","7277.8510000000"
"接口转换器类G703/V35","北京齐宏时代科技有限公司             ","850.00","9515.0680000000"
"接口转换器类G703/V35","北京齐宏时代科技有限公司             ","850.00","9430.6190000000"
"操动机构","北京齐宏时代科技有限公司             ","851.00","7539.0800000000"
"交流接触器","续技缘                      ","851.00","4800.2670000000"
"交流接触器","续技缘                      ","851.00","9228.6400000000"
"起升电动机","北京鸿日                     ","8520.00","9189.0890000000"
"起升电动机","北京鸿日                     ","8520.00","9210.8360000000"
"三相异步电动机","北京华盛                     ","853.00","6156.9210000000"
"三相异步电动机","北京华盛                     ","853.00","6664.2720000000"
"照明变压器","北京联友世纪科技有限责任公司           ","853.00","6460.0420000000"
"贮罐（罐体）","华宇众业                     ","8530.00","8840.2220000000"
"星三角起动器","北京盛世想联                   ","854.00","8581.2170000000"
"超全开01自动胶印机","北京华盛                     ","855.00","3160.4360000000"
"电流互感器","北京神州天海科技有限公司             ","855.00","8610.7490000000"
"耐盐酸腐蚀合金","世纪楚天                     ","855.00","6854.2010000000"
"病床","北京华能隆源科技有限公司             ","856.00","2777.4180000000"
"氧化锌避雷器","惠心诚科技                    ","856.00","1135.1900000000"
"户外隔离开关","仁和慧达                     ","856.00","3087.4670000000"
"万能式断路器","仁和慧达                     ","856.00","3355.5750000000"
"自耦减压起动器","航天宇星                     ","856.00","2580.6470000000"
"限流断路器","航天宇星                     ","856.00","8622.7620000000"
"限流断路器","航天宇星                     ","856.00","6072.1140000000"
"振动筛","北京华正基业科技有限责任公司           ","8560.00","9153.4690000000"
"升降直通式止回阀","北京人从众和科技有限公司             ","857.00","9981.1430000000"
"升降直通式止回阀","北京东联信达科技有限公司             ","857.00","922.7319000000"
"升降直通式止回阀","北京东联信达科技有限公司             ","857.00","6388.9790000000"
"升降直通式止回阀","北京绿洲佳音技贸有限公司             ","857.00","5991.1370000000"
"升降直通式止回阀","北京鹏丽联达商贸有限公司             ","857.00","5419.9410000000"
"升降直通式止回阀","北京六荣电子科技有限公司             ","857.00","2809.9490000000"
"升降直通式止回阀","北京六荣电子科技有限公司             ","857.00","7349.0330000000"
"排渣止回阀","北京六荣电子科技有限公司             ","857.00","5873.6780000000"
"双金属片蒸汽疏水阀","华宇众业                     ","857.00","4930.4660000000"
"双金属片蒸汽疏水阀","华宇众业                     ","857.00","1625.5790000000"
"双金属片蒸汽疏水阀","华宇众业                     ","857.00","9940.7500000000"
"病床","华宇众业                     ","857.00","4054.4670000000"
"三相交流同步发电机","创智威                      ","857.00","8840.7210000000"
"刀开关","北京新天下神舟电脑有限公司            ","857.00","8987.7920000000"
"玻璃转子流量计","仁和慧达                     ","857.00","3301.9170000000"
"玻璃转子流量计","仁和慧达                     ","857.00","2853.1280000000"
"气动单座调节阀","北京盛通创新科技有限公司             ","8570.00","9394.5030000000"
"附着式混凝土振动器","北京世纪楚天                   ","859.00","4882.3220000000"
"直流及单相交流带开关防滴式分配电箱","北京世纪楚天                   ","859.00","7524.7020000000"
"船用岸电箱","华宇众业                     ","859.00","2303.9490000000"
"船用岸电箱","创智威                      ","859.00","5928.2950000000"
"船用岸电箱","北京鸿日                     ","859.00","6967.4470000000"
"船用岸电箱","运通时代                     ","859.00","1574.1330000000"
"真空接触器","华硕·北京新人                  ","860.00","8710.6060000000"
"夏普传真机","北京华正基业科技有限责任公司           ","860.00","3328.5860000000"
"自耦变压器","北京佳利时代科贸有限公司             ","861.00","2450.3080000000"
"自耦变压器","北京佳利时代科贸有限公司             ","861.00","1705.5810000000"
"VV0.6/1kv铜芯聚氯乙烯绝缘聚氯乙烯护套电力电缆","北京华正基业科技有限责任公司           ","862.00","1054.5150000000"
"VV1kv铜芯聚氯乙烯绝缘聚氯乙烯护套电力电缆","北京德尔福公司                  ","862.00","6371.7880000000"
"电动软轴行星插入式混凝土振动器","华宇众业                     ","863.00","7339.5520000000"
"电动软轴行星插入式混凝土振动器","华宇众业                     ","863.00","7860.1290000000"
"交流接触器","北京东联信达科技有限公司             ","864.00","6133.8820000000"
"交流接触器","北京东联信达科技有限公司             ","864.00","6881.8260000000"
"交流接触器","北京东联信达科技有限公司             ","864.00","7112.9510000000"
"交流接触器","北京世纪楚天                   ","864.00","4654.6150000000"
"木工车床","仁和慧达                     ","8640.00","9956.7090000000"
"扩散式脱墨浮选机","北京开泰创新科技有限公司             ","8640.00","8836.3550000000"
"旋启单瓣式止回阀","布莱斯数码                    ","865.00","5005.1540000000"
"旋启单瓣式止回阀","北京鸿日                     ","865.00","8245.6760000000"
"旋启单瓣式止回阀","银联科技                     ","865.00","5871.2430000000"
"弹簧全启式安全阀","续技缘                      ","865.00","7727.0270000000"
"弹簧全启式安全阀","北京驷骑公司                   ","865.00","8377.3130000000"
"病床","北京世和通达科技发展有限公司           ","865.00","4044.9420000000"
"附着式混凝土振动器","北京世和通达科技发展有限公司           ","865.00","7311.5770000000"
"电动软轴行星插入式混凝土振动器","北京中商晓迪技贸有限公司             ","865.00","8103.7370000000"
"矿用滚筒电动机","清华同方                     ","865.00","3258.3870000000"
"实达掌上电脑","北京联友世纪科技有限公司             ","866.00","3494.1520000000"
"转速表","北京中商晓迪技贸有限公司             ","866.00","8547.4590000000"
"操动机构","中科汇海                     ","866.00","1679.3670000000"
"操动机构","中科汇海                     ","866.00","4033.4520000000"
"塑壳断路器","东方雨晴                     ","866.00","5319.5500000000"
"预剥传送带","北京普劳德技贸公司                ","8660.00","9837.2710000000"
"电动推杆","华宇众业                     ","866.00","3227.3930000000"
"施肥罐","北京开泰创新科技有限公司             ","869.00","2907.1850000000"
"控制系统","迈拓科技                     ","869.00","6817.2510000000"
"自耦变压器","惠明世纪                     ","869.00","6042.4470000000"
"自耦变压器","四海商达科技                   ","869.00","8119.0970000000"
"立式循环水过滤器","友邦天成                     ","8690.00","9331.4670000000"
"电池阀及控制器","北京新天下神舟电脑有限公司            ","871.00","2398.7390000000"
"金属加强构件 单细圆钢丝铠装铝—聚乙烯粘结护层中心束管式全填充型通信用室外光缆","北京华能隆源科技有限公司             ","8710.00","9086.1230000000"
"板式圆缺孔板节流装置","北京驷骑公司                   ","872.00","3901.5140000000"
"金属氧化物避雷器","北京普劳德技贸公司                ","872.00","5058.8860000000"
"塑壳断路器","北京鸿日                     ","873.00","6208.4080000000"
"塑壳断路器","北京鸿日                     ","873.00","3668.9710000000"
"VE变偏心蝶阀","北京华能隆源科技有限公司             ","874.00","6884.1480000000"
"升降直通式止回阀","北京博大永胜科技开发中心             ","874.00","1224.5800000000"
"升降直通式止回阀","汇智丰源                     ","874.00","6865.5700000000"
"升降直通式止回阀","神州泰岳集团                   ","874.00","4632.8960000000"
"在线监测仪","星源辉煌                     ","874.00","1297.4830000000"
"方太油烟机","北京联友世纪科技有限公司             ","874.00","1113.8760000000"
"温度计","北京联友世纪科技有限公司             ","874.00","3089.6350000000"
"电动垂直板式蝶阀","迪兰拓展                     ","8740.00","9315.1060000000"
"椭圆齿轮流量计","北京世宇天地科技发展有限公司           ","8740.00","9394.8350000000"
"刀开关","北京鸿日                     ","875.00","5272.0250000000"
"主令控制器","北京佳利时代科贸有限公司             ","875.00","9035.6940000000"
"单铂铑热电偶（单支）","运通时代                     ","875.00","7048.8400000000"
"控制变压器","北京长拓                     ","876.00","1600.0180000000"
"光芒银灶王灶具","方信恒业                     ","876.00","8570.2290000000"
"单向振动附着式混凝土振动器","北京中科资源有限公司               ","877.00","5389.5910000000"
"交流接触器","北京金朗琪（原北京联惠佳）科技有限公司      ","880.00","9214.3780000000"
"YK多用户卡","北京新天下神舟电脑有限公司            ","880.00","2328.2620000000"
"YK多用户卡","北京盛通创新科技有限公司             ","880.00","4256.7840000000"
"HP台式机","北京金谷瑞景有限公司               ","8800.00","9121.8290000000"
"旋启单瓣式止回阀","北京盛通创新科技有限公司             ","881.00","6689.0750000000"
"API止回阀","创智威                      ","881.00","6489.3840000000"
"车用液化气瓶","创智威                      ","881.00","9290.0500000000"
"木工多用机床","创智威                      ","881.00","1483.0360000000"
"木工多用机床","方信恒业                     ","881.00","3204.3690000000"
"木工多用机床","永泰兴业                     ","881.00","3488.1260000000"
"木工磨刀机","金山顶尖                     ","8810.00","9633.2830000000"
